철도운영기관명,선명,역명,철도운영기관코드,선코드,역코드,출입구번호,위치,시작층명,시작운행층수,종료층명,종료운행층수,정원수,정원무게,승강기상태,승강기번호
,경의중앙,신촌,KR,K4,P314,,"(1F) 1,2번홈 서울역 방향 1-1 앞",지상,1,지상,2,13,1000.00,,
,경의중앙,신촌,KR,K4,P314,,(1F) 2번 출입구 직원 주차장 내,지상,1,지상,3,17,1150.00,,
,수인분당,청명,KR,K1,K239,2,(1F) 2번 출입구 옆(B1) 2번출구 하부 E/S 옆,지하,1,지상,1,15,1000.00,,
,수인분당,신길온천,KR,K1,K256,2,(1층) 2번출구 계단 하부와 자전거거치대 사이(2층) 자유통로 2번출구 상단 입구,지상,1,지상,1,13,1000.00,,
,수인분당,신길온천,KR,K1,K256,1,(1층) 오이도역 방향 승강장 8-1 출입문 앞 (2층) 대합실 1번출구 방향,지상,1,지상,1,15,1000.00,,
,수인분당,신길온천,KR,K1,K256,2,(1층) 안산역 방향 승강장 3-4 출입문 앞 (2층) 대합실 2번출구 방향,지상,1,지상,1,15,1000.00,,
,수인분당,정왕,KR,K1,K257,1,"(1F) 개집표구 진입 후 오이도, 인천방향 E/S 근처",지상,1,지상,2,13,1000.00,,
,수인분당,오이도,KR,K1,K258,2,(1층)2번 출입구 옆(3층)맞이방,지상,1,지상,3,13,1000.00,,
,수인분당,오이도,KR,K1,K258,3,(1층)3번 출입구 옆(3층)맞이방,지상,1,지상,3,10,1000.00,,
,수인분당,오이도,KR,K1,K258,,(1층)정왕역 방향 승강장 4-3 출입문 앞(3층)맞이방,지상,1,지상,3,13,1000.00,,
,수인분당,오이도,KR,K1,K258,,(1층)달월역 방향 승강장 7-2 출입문 앞(3층)맞이방,지상,1,지상,3,13,1000.00,,
,수인분당,월곶,KR,K1,K260,1,"(1F) 남쪽 표내는곳 옆, 인천방향(2F) 인천방향 4-2 출입문 앞",지상,1,지상,2,15,1000.00,,
,1호선,오산,KR,1,P160,"1,2",(1F) 오산대역 방향 승강장 1-3 출입문 앞(2F) 맞이방 ,지상,1,지상,2,15,1000.00,,
,1호선,오산,KR,1,P160,"1,2",(1F) 오산대역 방향 승강장 10-2 출입문 앞(2F) 맞이방,지상,1,지상,2,15,1000.00,,
,1호선,오산,KR,1,P160,1,(1F) 2번출구 옆(2F) 2번출구 계단,지상,1,지상,2,15,1000.00,,
,1호선,오산,KR,1,P160,"1,2",(1F) 오산대역 방향 승강장 1-1 출입문 앞(2F) 환승센터 맞이방 ,지상,1,지상,2,15,1000.00,,
,수인분당,어천,KR,K1,K248,,(1층) 수원 방향 타는 곳(2층) 수원 방향 승강장 6-1 출입문 앞  ,지상,1,지상,2,17,1150.00,,
,1호선,회룡,KR,1,111,,(1F) 의정부역 방향 승강장 3-4 출입문 앞,지상,1,지상,3,15,1000.00,,
,신분당선,성복,DX,D1,4316,1,(B1) 1번 출입구 옆(1F) 1번 출입구 뒤쪽,지하,1,지상,1,24,1600.00,,
,신분당선,성복,DX,D1,4316,5,(B1) 5번 출입구 근처(1F) 5번 출입구 옆,지하,1,지상,1,15,1000.00,,
,1호선,성환,KR,1,P166,"1,2",(1F) 성환역 1번 출입구 계단 맞은편(2F) 성환역 1번 출입구 계단 맞은편,지상,1,지상,2,15,1000.00,,
,1호선,세마,KR,1,P158,2,"1층 2번 출구 맞이방 개찰구 앞, 2층2번홈 천안.신창방면 6-1",지상,1,지상,2,15,1000.00,,
,1호선,오산대,KR,1,P159,,"(1F) 세마역 방향 승강장 7-2 출입문 앞, (2F) 세마역 방향 ES 옆",지상,1,지상,2,15,1000.00,,
,1호선,오산대,KR,1,P159,,"(1F) 오산역 방향 승강장 4-3 출입문 앞, (2F) 오산역 방향 ES 옆",지상,1,지상,2,15,1000.00,,
,인천1호선,선학,IC,I1,128,,(B1) 대합실 표 내는 곳 앞(B2) 신연수역 방향 승강장 4-1 출입문 앞,지하,2,지하,1,13,1000.00,,
,1호선,오산대,KR,1,P159,2,"(1F) 2번 출입구 근처, (2F) 2번 출입구 ES 옆",지상,1,지상,2,15,1000.00,,
,1호선,오산대,KR,1,P159,1,"(1F) 1번 출입구 근처, (2F) 1번 출입구 ES 옆",지상,1,지상,2,15,1000.00,,
,1호선,진위,KR,1,P161,2,오산방향 승강장 6-1 출입문 앞 / 2층 맞이방,지상,1,지상,2,15,1000.00,,
,김포골드라인,걸포북변,GM,G1,G105,1,(1F) 걸포북변역 1번 출구 앞(B1) 대합실 표 내는 곳,지하,1,지상,1,24,1600.00,,
,김포골드라인,걸포북변,GM,G1,G105,2,(1F) 걸포북변역 2번 출구 앞(B1) 대합실 표 내는 곳,지하,1,지상,1,24,1600.00,,
,김포골드라인,걸포북변,GM,G1,G105,,(B1) 대합실 표 내는 곳(B5) 승강장,지하,5,지하,1,24,1600.00,,
,김포골드라인,걸포북변,GM,G1,G105,,(B1) 대합실 표 내는 곳(B5) 승강장,지하,5,지하,1,24,1600.00,,
,김포골드라인,걸포북변,GM,G1,G105,,(B1) 대합실 표 내는 곳(B5) 승강장,지하,5,지하,1,24,1600.00,,
,김포골드라인,걸포북변,GM,G1,G105,,(B1) 대합실 표 내는 곳(B5) 승강장,지하,5,지하,1,24,1600.00,,
,2호선,신촌,S1,2,240,내부,이대 방면4-4,지하,2,지하,1,15,1000.00,,
,2호선,신촌,S1,2,240,4,4번 출구 측,지하,1,지상,1,15,1000.00,,
,7호선,부평구청,IC,7,759,,(B2) 1호선(갈산역 방향)<->7호선 환승통로 계단 옆 엘리베이터(BM1) 1호선 갈산역 방향 후미부 계단 옆 엘리베이터,지하,2,지하,1,15,1080.00,,
,7호선,부평구청,IC,7,759,,(B2) 1호선(부평시장역 방향)<->7호선 환승통로 엘리베이터(B1) 1호선 부평시장역 방향 방범셔터 앞 엘리베이터,지하,2,지하,1,15,1080.00,,
,7호선,부평구청,IC,7,759,"4,5","(B1) 4,5번 출입구 방향 대합실(1F) 4,5번 출입구 사이 엘리베이터",지하,1,지상,1,17,1150.00,,
,1호선,동묘앞,S1,1,159,내부,신설동 방면10-3,지하,2,지하,1,15,1000.00,,
,1호선,동묘앞,S1,1,159,내부,동대문(1) 방면7-3,지하,2,지하,1,15,1000.00,,
,1호선,동묘앞,S1,1,159,내부,동대문(1) 방면1-2,지하,2,지하,1,15,1000.00,,
,1호선,동묘앞,S1,1,159,"1,10","1,10번 출구 사이",지하,1,지상,1,15,1000.00,,
,1호선,동묘앞,S1,1,159,3,3번 출구 측,지하,1,지상,1,15,1000.00,,
,1호선,병점,KR,1,P157,2,(1F) 2번 출입구 옆(2F) 연결통로,지상,1,지상,2,15,1000.00,,
,인천1호선,계양,IC,I1,110,,(2F) 종착역 승강장 4-2 출입문 앞(1F) 에스컬레이터 1호기/2호기 사이,지상,1,지상,2,17,1150.00,,
,인천1호선,계양,IC,I1,110,,(2F) 귤현역 방향 승강장 5-3 출입문 앞(1F) 에스컬레이터 3호기/4호기 사이,지상,1,지상,2,17,1150.00,,
,2호선,상왕십리,S1,2,207,내부,왕십리 방면3-4,지하,2,지하,1,15,1000.00,,
,인천1호선,귤현,IC,I1,111,,(2F) 표 내는 곳 옆(1F) 계양역 방향 승강장 5-4 출입문 앞,지상,1,지상,2,17,1150.00,,
,인천1호선,귤현,IC,I1,111,1,(2F) 표 내는 곳 옆(1F) 박촌역 방향 승강장 4-1 출입문 앞(M1) 1번 출입구 옆,지하,2,지상,2,17,1150.00,,
,인천1호선,박촌,IC,I1,112,2,(1F) 2번 출입구 옆(B1) 2번/3번 출입구 방향,지하,1,지상,1,17,1150.00,,
,1호선,동인천,KR,1,160,"1,4",하행 승강장 5-4,지상,1,지상,3,15,1000.00,,
,2호선,을지로4가,S1,2,204,8,8번 출구 측,지하,1,지상,1,15,1000.00,,
,2호선,동대문역사문화공원,S1,2,205,내부,을지로4가 방면8-3,지하,2,지하,1,13,1000.00,,
,경의중앙,효창공원앞,KR,K4,K311,,맞이방. 용산방면 승강장 5-4,지하,2,지하,1,17,1150.00,,
,경춘,가평(자라섬·남이섬),KR,K2,P134,,(1F) 상천역 방향 5-1 출입문 앞,지상,1,지상,2,15,1000.00,,
,경춘,가평(자라섬·남이섬),KR,K2,P134,,(1F) 굴봉산역 방향 4-4 출입문 앞,지상,1,지상,2,15,1000.00,,
,경춘,굴봉산(제이드가든),KR,K2,P135,1,"게이트(개집표구) 좌,우측",지상,1,지상,2,10,1000.00,,
,경춘,굴봉산(제이드가든),KR,K2,P135,2,"게이트(개집표구) 좌,우측",지상,1,지상,2,10,1000.00,,
,경춘,백양리(엘리시안강촌),KR,K2,P136,,(2F) 3번 타는곳 1번 계단 앞(3F) 상봉역 방향 승강장 4-4 출입문 옆,지상,2,지상,3,15,1000.00,,
,경춘,백양리(엘리시안강촌),KR,K2,P136,,(2F) 1번 타는곳 1번 계단 앞(3F) 춘천역 방향 승강장 5-1 출입문 옆,지상,2,지상,3,15,1000.00,,
,경춘,강촌,KR,K2,P137,1,(F2) 백양리역 방향 승강장 5-1 출입문 옆(F1) 1번 출입구 방향 맞이방 앞,지상,1,지상,2,15,1000.00,,
,경춘,강촌,KR,K2,P137,1,(2F) 김유정역 방향 승강장 4-4 출입문 옆(F1) 1번 출입구 방향 맞이방 앞,지상,1,지상,2,15,1000.00,,
,7호선,산곡,IC,7,760,,(B1) 7호선 부평구청역 방향 4-4 출입문 앞(1F) 7호선 부평구청역 방향 대합실 중간 엘리베이터,지하,2,지하,1,24,1600.00,,
,경강선,부발,KR,K5,K418,,(2F) 세종대왕릉 방향 승강장 2-4 출입문 앞(1F) 세종대왕릉방향 연결통로 ,지상,1,지상,2,15,1000.00,,
,7호선,석남(거북시장),IC,7,761,7,(B1) 2번/3번 출입구 왼쪽 방향 엘리베이터(1F) 2번 출입구 뒷편 고가도로 밑(2호선 3번 출입구 뒷편),지하,1,지상,1,20,1350.00,,
,경의중앙,이촌,KR,K4,K111,4,(B1) 4번 출입구 계단 앞 고객맞이방 발매기 옆,지하,1,지상,1,15,1000.00,,
,경의중앙,서빙고,KR,K4,K112,1,1번 출입구 옆,지상,1,지상,2,15,1000.00,,
,경의중앙,서빙고,KR,K4,K112,1,하선승강장 청량리방면 끝단,지상,1,지상,2,17,1275.00,,
,경의중앙,서빙고,KR,K4,K112,1,상선승강장 청량리방면 끝단,지상,1,지상,2,17,1275.00,,
,경의중앙,옥수,KR,K4,K114,,(2F) 환승통로(1) 상행승강장 3-2,지상,1,지상,2,13,900.00,,
,경의중앙,옥수,KR,K4,K114,,(2F) 환승통로(1)하행승강장 5-2,지상,1,지상,2,13,900.00,,
,경의중앙,중랑,KR,K4,K119,,(2F) 회기역 방향 승강장 5-1 출입문 앞,지상,1,지상,2,15,1000.00,,
,경의중앙,중랑,KR,K4,K119,,(2F) 망우역 방향 승강장 4-4 출입문 앞,지상,1,지상,2,15,1000.00,,
,경의중앙,구리,KR,K4,K123,1,(1F) 1번 출입구 옆(2F) 역무실 앞,지상,1,지상,2,15,1000.00,,
,경의중앙,구리,KR,K4,K123,,(2F) 맞이방 에스컬레이터 앞(3F) 용문방면 승강장,지상,2,지상,3,15,1000.00,,
,경의중앙,구리,KR,K4,K123,,(2F) 맞이방 에스컬레이터 앞(3F) 문산방면 승강장,지상,2,지상,3,15,1000.00,,
,경의중앙,도농,KR,K4,K124,1,"(B1) 구내 영업매장(마블휘트니스)(1F) 구내 영업매장(마블휘트니스)(2F) 1번 출입구 근처, 구내영업매장 옆(3F) 2번 출입구 연결통로, 표내는 곳",지하,1,지상,3,15,1000.00,,
,8호선,복정,S1,8,2821,외부,1번 출구 측,지하,1,지상,1,21,1600.00,,
,경의중앙,도농,KR,K4,K124,,(1F) 구리역 방향 승강장 3-3 출입문 앞(3F) 표내는 곳,지상,1,지상,3,15,1000.00,,
,1호선,주안,KR,1,156,4,선상 4번 출입구 옆,지상,1,지상,2,15,1000.00,,
,경의중앙,도농,KR,K4,K124,,(1F) 양정역 방향 승강장 6-2 출입문 앞(3F) 표내는 곳,지상,1,지상,3,15,1000.00,,
,경의중앙,도농,KR,K4,K124,2,"(1F) 2번 출입구 근처, 도농 시설반 옆(2F) 통신실, 전기실(3F) 1번 출입구 연결통로, 표내는 곳",지상,1,지상,3,15,1000.00,,
,경의중앙,양정,KR,K4,K125,1,1F(1번 출입구 옆)2F(하선승강장7-3타는곳 앞),지상,1,지상,2,15,1000.00,,
,경의중앙,양정,KR,K4,K125,2,1F(2번 출입구 옆)2F(상선승강장2-4타는곳 앞),지상,1,지상,2,15,1000.00,,
,경의중앙,덕소,KR,K4,K126,1,(1F) 지상 1번 출입구 방향 계단 옆(3F) 맞이방 남자화장실 옆,지상,1,지상,3,15,1050.00,,
,경강선,판교(판교테크노밸리),KR,K5,K410,,환승통로<<>>GTX 수서행 승강장,지하,5,지하,4,24,1600.00,,
,김포골드라인,운양,GM,G1,G104,,(B1) 대합실 표 내는 곳(B3) 승강장,지하,3,지하,1,17,1150.00,,
,7호선,부천종합운동장,IC,7,752,"4,5","(1F) 4, 5번 출입구 사이(B1) 4번 출입구 방향 대합실",지하,1,지상,1,15,1050.00,,
,7호선,춘의,IC,7,753,,"(B2) 부천종합운동장역 방향 5-1, 신중동 방향 4-4(B1) 고객안내센터 앞 대합실",지하,2,지하,1,15,1080.00,,
,7호선,춘의,IC,7,753,"3,4",(B1) 대합실 3번/4번 출입구 (1F) 3번/4번 출입구 사이,지하,1,지상,1,15,1080.00,,
,7호선,춘의,IC,7,753,"7,8",(B1) 대합실 7번/8번 출입구 (1F) 3번/4번 출입구 사이,지하,1,지상,1,15,1080.00,,
,7호선,신중동,IC,7,754,,"(B2) 춘의역 방향 승강장 4-1, 부천시청역 방향 승강장 5-3의 사이의 중앙(B1) 표 내는 곳 내 대합실 중앙",지하,2,지하,1,15,1050.00,,
,7호선,굴포천,IC,7,758,"3,4",(B1) 3번/4번 출입구 근처 대합실(1F) 3번 출입구 근처,지하,1,지상,1,17,1150.00,,
,7호선,굴포천,IC,7,758,"5,6",(B1) 5번/6번 출입구 근처 대합실(1F) 5번/6번 출입구 근처,지하,1,지상,1,17,1150.00,,
,2호선,당산,S1,2,237,4,4번 출구 측,지상,1,지상,2,11,750.00,,
,2호선,당산,S1,2,237,3,3번 출구 측,지상,1,지상,2,13,1000.00,,
,2호선,합정,S1,2,238,내부,당산 방면4-1,지하,2,지하,1,15,1000.00,,
,4호선,남태령,S1,4,434,내부,사당 방면3-3,지하,3,지하,2,11,750.00,,
,4호선,남태령,S1,4,434,2,2번 출구 측,지하,1,지상,1,15,1000.00,,
,3호선,지축,S1,3,309,내부,"삼송 방면2-1, 구파발 방면9-4",지상,1,지상,2,15,1000.00,,
,경의중앙,파주(두원대학),KR,K4,K334,1,1번 출구 게이트앞,지하,1,지상,1,15,1000.00,,
,경의중앙,파주(두원대학),KR,K4,K334,,월롱역 방향 승강장 4-4 출입문 앞,지하,1,지상,1,15,1000.00,,
,경의중앙,파주(두원대학),KR,K4,K334,,문산역 방향 승강장 5-1 출입문 앞,지하,1,지상,1,15,1000.00,,
,경의중앙,문산,KR,K4,K335,1,"(1F) 5, 6번 승강장 중앙",지상,1,지상,4,15,1000.00,,
,경의중앙,문산,KR,K4,K335,1,"(1F) 3, 4번 승강장 중앙",지상,1,지상,4,15,1000.00,,
,수인분당,가천대,KR,K1,K223,2,(B1) 2번 출입구 방향 E/S 옆,지하,1,지상,1,15,1000.00,,
,수인분당,가천대,KR,K1,K223,4/5,(B1) 4/5번 출구 옆 ,지하,1,지상,1,15,1000.00,,
,1호선,오산,KR,1,P160,2,(1F)1번출구 옆(2F) 1번출구 계단 및 e/s 옆,지상,1,지상,2,15,1000.00,,
,경의중앙,수색,KR,K4,K317,1,1번승강장,지상,1,지상,3,11,750.00,,
,1호선,진위,KR,1,P161,1,1층 1번출구 / 2층 이동통로,지상,1,지상,2,15,1000.00,,
,1호선,제물포,KR,1,158,1,(1F) 1번 출입구 앞,지상,1,지상,2,15,1000.00,,
,우이신설,북한산우이,UI,UI,S110,1,(1F) 1번 출입구 옆(B1) 표 내는 곳 옆,지하,1,지상,1,15,1000.00,,
,우이신설,북한산우이,UI,UI,S110,,(B1) 차량기지 방향 승강장 2-1 앞(B2) 연결통로 계단 앞,지하,2,지하,1,15,1000.00,,
,우이신설,북한산우이,UI,UI,S110,,(B1) 솔밭공원역 방향 승강장 1-2 앞(B2) 연결통로 계단 앞,지하,2,지하,1,15,1000.00,,
,우이신설,북한산우이,UI,UI,S110,2,(1F) 2번 출입구 뒤(B1) 표 내는 곳 옆,지하,1,지상,1,15,1000.00,,
,우이신설,솔밭공원,UI,UI,S111,1,(1F) 1번 출입구 건물 내부(B1) 북한산우이역 방향 표 내는 곳 앞,지하,1,지상,1,15,1000.00,,
,우이신설,솔밭공원,UI,UI,S111,,(B1) 북한산우이역방향 승강장 1-1 앞(B2) 연결통로 계단 앞,지하,2,지하,1,15,1000.00,,
,우이신설,솔밭공원,UI,UI,S111,,(B1) 4.19민주묘지역 방향 승강장 2-2 앞(B2) 연결통로 계단 앞,지하,2,지하,1,15,1000.00,,
,우이신설,솔밭공원,UI,UI,S111,2,(1F) 2번 출입구 건물 내부(B1) 표 내는 곳 앞,지하,1,지상,1,15,1000.00,,
,우이신설,4.19민주묘지,UI,UI,S112,1,(1F) 1번 출입구 뒤(B1) 표 내는 곳 옆,지하,1,지상,1,15,1000.00,,
,우이신설,4.19민주묘지,UI,UI,S112,,(B1) 솔밭공원역 방향 승강장 1-1 옆(B2) 연결통로 계단 앞,지하,2,지하,1,15,1000.00,,
,우이신설,4.19민주묘지,UI,UI,S112,,(B1) 가오리역 방향 승강장 2-2 옆(B2) 연결통로 계단 앞,지하,2,지하,1,15,1000.00,,
,우이신설,4.19민주묘지,UI,UI,S112,2,(1F) 2번 출입구 건물 내부(B1) 표 내는 곳 앞,지하,1,지상,1,15,1000.00,,
,우이신설,가오리,UI,UI,S113,1,(1F) 1번 출입구 건물 내부(B1) 표 내는 곳 앞,지하,1,지상,1,15,1000.00,,
,우이신설,가오리,UI,UI,S113,,(B1) 4.19민주묘지역 방향 승강장 1-1 옆(B2) 연결통로 계단 앞,지하,2,지하,1,15,1000.00,,
,우이신설,가오리,UI,UI,S113,,(B1) 화계역 방향 승강장 2-2 앞(B2) 연결통로 계단 앞,지하,2,지하,1,15,1000.00,,
,우이신설,가오리,UI,UI,S113,2,(1F) 2번 출입구 뒤(B1) 표 내는 곳 앞,지하,1,지상,1,15,1000.00,,
,우이신설,화계,UI,UI,S114,1,(1F) 1번 출입구 앞(B1) 표 내는 곳 옆,지하,1,지상,1,15,1000.00,,
,우이신설,화계,UI,UI,S114,,(B1)가오리역 방향 승강장 1-1 옆(B2) 연결통로 계단 앞,지하,2,지하,1,15,1000.00,,
,우이신설,화계,UI,UI,S114,,(B1) 삼양역 방향 승강장 2-2 옆(B2) 연결통로 계단 옆,지하,2,지하,1,15,1000.00,,
,우이신설,화계,UI,UI,S114,2,(1F) 2번 출입구 건물 내부(B1) 표 내는 곳 옆,지하,1,지상,1,15,1000.00,,
,우이신설,삼양,UI,UI,S115,1,(1F) 1번 출입구 옆(B2) 표 내는 곳 옆,지하,2,지상,1,15,1000.00,,
,우이신설,삼양,UI,UI,S115,,(B2) 표 내는 곳 앞(B3) 화계역 방향 승강장 2-2 앞,지하,3,지하,2,15,1000.00,,
,우이신설,삼양,UI,UI,S115,,(B2) 표 내는 곳 앞(B3) 삼양사거리역 방향 승강장 1-1 앞,지하,3,지하,2,15,1000.00,,
,우이신설,삼양,UI,UI,S115,2,(1F) 2번 출입구 뒤(B2) 표 내는 곳 옆,지하,2,지상,1,15,1000.00,,
,9호선,개화,S9,9,0901,,(1F) 하선승강장 6-4 근처(2F) 안전관리실 옆,지상,1,지상,2,15,1000.00,,
,우이신설,삼양사거리,UI,UI,S116,1,(1F) 1번 출입구 뒤(B2) 1번 출입구 방향 계단 앞,지하,2,지상,1,15,1000.00,,
,우이신설,삼양사거리,UI,UI,S116,,(B2) 표 내는 곳 옆(B3) 삼양역 방향 승강장 2-2 앞,지하,3,지하,2,15,1000.00,,
,우이신설,삼양사거리,UI,UI,S116,,(B2) 표 내는 곳 옆(B3) 솔샘역 방향 승강장 1-1 앞,지하,3,지하,2,15,1000.00,,
,우이신설,삼양사거리,UI,UI,S116,2,(1F) 2번 출입구 건물 내부(B2) 2번 출입구 방향 E/S 옆,지하,2,지상,1,15,1000.00,,
,우이신설,솔샘,UI,UI,S117,1,(B3) 도서자가반납기 옆(1F) 1번 출구 뒤,지하,3,지상,1,15,1000.00,,
,우이신설,솔샘,UI,UI,S117,,(B4) 삼양사거리역 방향 승강장 1-1 앞(B3) 표 내는 곳 옆,지하,4,지하,3,15,1000.00,,
,우이신설,솔샘,UI,UI,S117,,(B4) 북한산보국문 방향 승강장 2-2 앞(B3) 표 내는 곳 옆,지하,4,지하,3,15,1000.00,,
,우이신설,솔샘,UI,UI,S117,2,(B3) 역부무스 옆(1F) 2번 출입구 내부,지하,3,지상,1,15,1000.00,,
,우이신설,북한산보국문,UI,UI,S118,1,(B1) 1번 출입구 방향 에스컬레이터 앞(1F) 1번 출입구 뒤,지하,1,지상,1,15,1000.00,,
,우이신설,북한산보국문,UI,UI,S118,,(B2) 솔샘역 방향 승강장 1-1 앞(B1) 역무부스 앞,지하,2,지하,1,15,1000.00,,
,우이신설,북한산보국문,UI,UI,S118,,(B2) 정릉역 방향 승강장 2-2 앞(B1) 표 내는 곳 옆,지하,2,지하,1,15,1000.00,,
,우이신설,북한산보국문,UI,UI,S118,2,(B1) 표 내는 곳 옆(1F) 2번 출입구 뒤,지하,1,지상,1,15,1000.00,,
,우이신설,정릉,UI,UI,S119,1,(B2) 1번 출구방향 에스컬레이터 뒤(1F) 1번 출입구 뒤,지하,2,지상,1,15,1000.00,,
,우이신설,정릉,UI,UI,S119,,(B3) 북한산보국문역 방향 승강장 1-1 앞(B2) 표 내는 곳 옆,지하,3,지하,2,15,1000.00,,
,우이신설,정릉,UI,UI,S119,,(B3) 성신여대입구역 방향 승강장 2-2 앞(B2) 표 내는 곳 옆,지하,3,지하,2,15,1000.00,,
,우이신설,정릉,UI,UI,S119,2,(B2) 도서자가반납기 옆(1F) 2번 출입구 뒤,지하,2,지상,1,15,1000.00,,
,우이신설,성신여대입구,UI,UI,S120,,(B4) 정릉역 방향 승강장 1-1(B2) 길음역 방향 환승게이트 앞(B1) 1-7번 출입구 표 내는 곳 앞,지하,4,지하,1,15,1000.00,,
,우이신설,성신여대입구,UI,UI,S120,,(B4) 보문역 방향 2-2 앞(B2) 길음역 방향 환승게이트 앞(B1) 1-7번 출입구 표 내는 곳 앞,지하,4,지하,1,15,1000.00,,
,우이신설,성신여대입구,UI,UI,S120,,(B4) 한성대입구역 방향 환승통로(B2) 보문역 방향 환승통로,지하,4,지하,2,38,2500.00,,
,우이신설,성신여대입구,UI,UI,S120,,(B4) 한성대입구역 방향 환승통로(B2) 보문역 방향 환승통로,지하,4,지하,2,38,2500.00,,
,우이신설,성신여대입구,UI,UI,S120,,(B4) 한성대입구역 방향 환승통로(B2) 보문역 방향 환승통로,지하,4,지하,2,38,2500.00,,
,우이신설,보문,UI,UI,S121,,(B4) 성신여대입구역 방향 승강장 1-1 옆(B1) 6호선 환승게이트 앞,지하,4,지하,1,15,1000.00,,
,우이신설,보문,UI,UI,S121,,(B4) 신설동역 방향 승강장 2-2 옆(B1) 1-8번 출입구 방향 표 내는 곳 앞,지하,4,지하,1,15,1000.00,,
